Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
14/04/2018;04/06/2018;LG-9415;TXL;SCN;22 PAX;1 135,00 EUR;1 404,0;0 PAX;67 PAX
14/04/2018;04/06/2018;LG-9416;SCN;TXL;34 PAX;1 992,00 EUR;2 446,0;0 PAX;67 PAX
14/04/2018;05/06/2018;LG-9411;TXL;SCN;18 PAX;1 397,00 EUR;1 694,0;0 PAX;67 PAX
14/04/2018;05/06/2018;LG-9412;SCN;TXL;12 PAX;484,00 EUR;600,0;0 PAX;67 PAX
14/04/2018;05/06/2018;LG-9413;TXL;SCN;15 PAX;635,00 EUR;770,0;0 PAX;67 PAX
14/04/2018;05/06/2018;LG-9414;SCN;TXL;21 PAX;1 345,00 EUR;1 647,0;0 PAX;67 PAX
14/04/2018;05/06/2018;LG-9415;TXL;SCN;13 PAX;612,00 EUR;751,0;0 PAX;67 PAX
14/04/2018;05/06/2018;LG-9416;SCN;TXL;12 PAX;390,00 EUR;506,0;0 PAX;67 PAX
14/04/2018;06/06/2018;LG-9411;TXL;SCN;37 PAX;3 821,00 EUR;4 527,0;0 PAX;67 PAX
14/04/2018;06/06/2018;LG-9412;SCN;TXL;8 PAX;491,00 EUR;609,0;0 PAX;67 PAX
14/04/2018;06/06/2018;LG-9413;TXL;SCN;12 PAX;494,00 EUR;602,0;0 PAX;67 PAX
14/04/2018;06/06/2018;LG-9414;SCN;TXL;11 PAX;517,00 EUR;640,0;0 PAX;67 PAX
14/04/2018;06/06/2018;LG-9415;TXL;SCN;28 PAX;1 370,00 EUR;1 684,0;0 PAX;67 PAX
14/04/2018;06/06/2018;LG-9416;SCN;TXL;20 PAX;752,00 EUR;954,0;0 PAX;67 PAX
14/04/2018;07/06/2018;LG-9411;TXL;SCN;20 PAX;1 392,00 EUR;1 696,0;0 PAX;67 PAX
14/04/2018;07/06/2018;LG-9412;SCN;TXL;7 PAX;259,00 EUR;322,0;0 PAX;67 PAX
