Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
10/08/2018;20/09/2018;LG-9415;TXL;SCN;26 PAX;1 362,00 EUR;1 576,0;0 PAX;67 PAX
10/08/2018;20/09/2018;LG-9416;SCN;TXL;14 PAX;1 473,00 EUR;1 722,0;0 PAX;67 PAX
10/08/2018;21/09/2018;LG-9411;TXL;SCN;22 PAX;1 853,00 EUR;2 159,0;0 PAX;67 PAX
10/08/2018;21/09/2018;LG-9412;SCN;TXL;24 PAX;1 158,00 EUR;1 375,0;0 PAX;67 PAX
10/08/2018;21/09/2018;LG-9413;TXL;SCN;11 PAX;1 207,00 EUR;1 416,0;0 PAX;67 PAX
10/08/2018;21/09/2018;LG-9414;SCN;TXL;26 PAX;2 730,00 EUR;3 190,0;0 PAX;67 PAX
10/08/2018;21/09/2018;LG-9415;TXL;SCN;44 PAX;3 316,00 EUR;3 901,0;0 PAX;67 PAX
10/08/2018;21/09/2018;LG-9416;SCN;TXL;26 PAX;2 881,00 EUR;3 385,0;0 PAX;67 PAX
10/08/2018;22/09/2018;LG-9411;TXL;SCN;9 PAX;1 059,00 EUR;1 252,0;0 PAX;67 PAX
10/08/2018;22/09/2018;LG-9412;SCN;TXL;23 PAX;1 217,00 EUR;1 412,0;0 PAX;67 PAX
10/08/2018;23/09/2018;LG-9413;TXL;SCN;30 PAX;2 429,00 EUR;2 890,0;0 PAX;65 PAX
10/08/2018;23/09/2018;LG-9414;SCN;TXL;21 PAX;1 890,00 EUR;2 239,0;0 PAX;67 PAX
10/08/2018;23/09/2018;LG-9415;TXL;SCN;36 PAX;2 370,00 EUR;2 759,0;0 PAX;67 PAX
10/08/2018;23/09/2018;LG-9416;SCN;TXL;22 PAX;1 963,00 EUR;2 319,0;0 PAX;67 PAX
10/08/2018;24/09/2018;LG-9411;TXL;SCN;35 PAX;5 539,00 EUR;6 444,0;0 PAX;67 PAX
10/08/2018;24/09/2018;LG-9412;SCN;TXL;18 PAX;820,00 EUR;962,0;0 PAX;67 PAX
10/08/2018;24/09/2018;LG-9413;TXL;SCN;10 PAX;353,00 EUR;417,0;0 PAX;67 PAX
10/08/2018;24/09/2018;LG-9414;SCN;TXL;20 PAX;1 832,00 EUR;2 134,0;0 PAX;67 PAX
10/08/2018;24/09/2018;LG-9415;TXL;SCN;27 PAX;1 864,00 EUR;2 197,0;0 PAX;67 PAX
10/08/2018;24/09/2018;LG-9416;SCN;TXL;24 PAX;1 152,00 EUR;1 336,0;0 PAX;67 PAX
10/08/2018;25/09/2018;LG-9411;TXL;SCN;25 PAX;2 552,00 EUR;2 994,0;0 PAX;67 PAX
10/08/2018;25/09/2018;LG-9412;SCN;TXL;13 PAX;465,00 EUR;566,0;0 PAX;67 PAX
10/08/2018;25/09/2018;LG-9413;TXL;SCN;12 PAX;464,00 EUR;538,0;0 PAX;67 PAX
10/08/2018;25/09/2018;LG-9414;SCN;TXL;25 PAX;1 882,00 EUR;2 195,0;0 PAX;67 PAX
10/08/2018;25/09/2018;LG-9415;TXL;SCN;16 PAX;763,00 EUR;884,0;0 PAX;67 PAX
10/08/2018;25/09/2018;LG-9416;SCN;TXL;28 PAX;1 533,00 EUR;1 795,0;0 PAX;67 PAX
10/08/2018;26/09/2018;LG-9411;TXL;SCN;18 PAX;2 172,00 EUR;2 533,0;0 PAX;67 PAX
10/08/2018;26/09/2018;LG-9412;SCN;TXL;12 PAX;437,00 EUR;525,0;0 PAX;67 PAX
10/08/2018;26/09/2018;LG-9413;TXL;SCN;23 PAX;1 323,00 EUR;1 525,0;0 PAX;67 PAX
10/08/2018;26/09/2018;LG-9414;SCN;TXL;14 PAX;1 268,00 EUR;1 482,0;0 PAX;67 PAX
10/08/2018;26/09/2018;LG-9415;TXL;SCN;29 PAX;1 582,00 EUR;1 837,0;0 PAX;67 PAX
10/08/2018;26/09/2018;LG-9416;SCN;TXL;29 PAX;1 697,00 EUR;1 981,0;0 PAX;67 PAX
