FltNum,DepDate,DepTime
9416,3/1/2019,15:50:00
9416,4/1/2019,15:50:00
9416,6/1/2019,15:50:00
9416,7/1/2019,15:50:00
9416,8/1/2019,15:50:00
9416,9/1/2019,15:50:00
9416,10/1/2019,15:50:00
9416,11/1/2019,15:50:00
9416,13/1/2019,15:50:00
9416,14/1/2019,15:50:00
9416,15/1/2019,15:50:00
9416,16/1/2019,15:50:00
9416,17/1/2019,15:50:00
9416,18/1/2019,15:50:00
9416,20/1/2019,15:50:00
9416,21/1/2019,15:50:00
9416,23/1/2019,15:50:00
9416,24/1/2019,15:50:00
9416,25/1/2019,15:50:00
9416,27/1/2019,15:50:00
9416,28/1/2019,15:50:00
9416,29/1/2019,15:50:00
9416,30/1/2019,15:50:00
9416,31/1/2019,15:50:00
9416,25/3/2018,16:00:00
9416,26/3/2018,16:00:00
9416,27/3/2018,16:00:00
9416,28/3/2018,16:00:00
9416,29/3/2018,16:00:00
9416,30/3/2018,16:00:00
9416,1/4/2018,16:00:00
9416,2/4/2018,16:00:00
9416,3/4/2018,16:00:00
9416,4/4/2018,16:00:00
9416,5/4/2018,16:00:00
9416,6/4/2018,16:00:00
9416,8/4/2018,16:00:00
9416,9/4/2018,16:00:00
9416,10/4/2018,16:00:00
9416,11/4/2018,16:00:00
9416,12/4/2018,16:00:00
9416,13/4/2018,16:00:00
9416,15/4/2018,16:00:00
9416,16/4/2018,16:00:00
9416,17/4/2018,16:00:00
9416,18/4/2018,16:00:00
9416,19/4/2018,16:00:00
9416,20/4/2018,16:00:00
9416,22/4/2018,16:00:00
9416,23/4/2018,16:00:00
9416,24/4/2018,16:00:00
9416,25/4/2018,16:00:00
9416,26/4/2018,16:00:00
9416,27/4/2018,16:00:00
9416,29/4/2018,16:00:00
9416,30/4/2018,16:00:00
9416,1/5/2018,16:00:00
9416,2/5/2018,16:00:00
9416,3/5/2018,16:00:00
9416,4/5/2018,16:00:00
9416,6/5/2018,16:00:00
9416,7/5/2018,16:00:00
9416,8/5/2018,16:00:00
9416,9/5/2018,16:00:00
9416,10/5/2018,16:00:00
9416,11/5/2018,16:00:00
9416,13/5/2018,16:00:00
9416,14/5/2018,16:00:00
9416,15/5/2018,16:00:00
9416,16/5/2018,16:00:00
9416,17/5/2018,16:00:00
9416,18/5/2018,16:00:00
9416,20/5/2018,16:00:00
9416,21/5/2018,16:00:00
9416,22/5/2018,16:00:00
9416,23/5/2018,16:00:00
9416,24/5/2018,16:00:00
9416,25/5/2018,16:00:00
9416,27/5/2018,16:00:00
9416,28/5/2018,16:00:00
9416,29/5/2018,16:00:00
9416,30/5/2018,16:00:00
9416,31/5/2018,16:00:00
9416,1/6/2018,16:00:00
9416,3/6/2018,16:00:00
9416,4/6/2018,16:00:00
9416,5/6/2018,16:00:00
9416,6/6/2018,16:00:00
9416,7/6/2018,16:00:00
9416,8/6/2018,16:00:00
9416,10/6/2018,16:00:00
9416,11/6/2018,16:00:00
9416,12/6/2018,16:00:00
9416,13/6/2018,16:00:00
9416,14/6/2018,16:00:00
9416,15/6/2018,16:00:00
9416,17/6/2018,16:00:00
9416,18/6/2018,16:00:00
9416,19/6/2018,16:00:00
9416,20/6/2018,16:00:00
9416,21/6/2018,16:00:00
9416,22/6/2018,16:00:00
9416,24/6/2018,16:00:00
9416,25/6/2018,16:00:00
9416,26/6/2018,16:00:00
9416,27/6/2018,16:00:00
9416,28/6/2018,16:00:00
9416,29/6/2018,16:00:00
9416,1/7/2018,16:00:00
9416,2/7/2018,16:00:00
9416,3/7/2018,16:00:00
9416,4/7/2018,16:00:00
9416,5/7/2018,16:00:00
9416,6/7/2018,16:00:00
9416,8/7/2018,16:00:00
9416,9/7/2018,16:00:00
9416,10/7/2018,16:00:00
9416,11/7/2018,16:00:00
9416,12/7/2018,16:00:00
9416,13/7/2018,16:00:00
9416,15/7/2018,16:00:00
9416,16/7/2018,16:00:00
9416,17/7/2018,16:00:00
9416,18/7/2018,16:00:00
9416,19/7/2018,16:00:00
9416,20/7/2018,16:00:00
9416,22/7/2018,16:00:00
9416,23/7/2018,16:00:00
9416,25/7/2018,16:00:00
9416,27/7/2018,16:00:00
9416,29/7/2018,16:00:00
9416,31/7/2018,16:00:00
9416,1/8/2018,16:00:00
9416,2/8/2018,16:00:00
9416,3/8/2018,16:00:00
9416,5/8/2018,16:00:00
9416,7/8/2018,16:00:00
9416,9/8/2018,16:00:00
9416,10/8/2018,16:00:00
9416,12/8/2018,16:00:00
9416,13/8/2018,16:00:00
9416,14/8/2018,16:00:00
9416,16/8/2018,16:00:00
9416,17/8/2018,16:00:00
9416,19/8/2018,16:00:00
9416,20/8/2018,16:00:00
9416,21/8/2018,16:00:00
9416,23/8/2018,16:00:00
9416,24/8/2018,16:00:00
9416,26/8/2018,16:00:00
9416,27/8/2018,16:00:00
9416,29/8/2018,16:00:00
9416,30/8/2018,16:00:00
9416,31/8/2018,16:00:00
9416,2/9/2018,16:00:00
9416,3/9/2018,16:00:00
9416,4/9/2018,16:00:00
9416,5/9/2018,16:00:00
9416,6/9/2018,16:00:00
9416,7/9/2018,16:00:00
9416,10/9/2018,16:00:00
9416,11/9/2018,16:00:00
9416,12/9/2018,16:00:00
9416,13/9/2018,16:00:00
9416,14/9/2018,16:00:00
9416,16/9/2018,16:00:00
9416,17/9/2018,16:00:00
9416,18/9/2018,16:00:00
9416,19/9/2018,16:00:00
9416,20/9/2018,16:00:00
9416,21/9/2018,16:00:00
9416,23/9/2018,16:00:00
9416,24/9/2018,16:00:00
9416,25/9/2018,16:00:00
9416,26/9/2018,16:00:00
9416,27/9/2018,16:00:00
9416,28/9/2018,16:00:00
9416,30/9/2018,16:00:00
9416,1/10/2018,16:00:00
9416,2/10/2018,16:00:00
9416,3/10/2018,16:00:00
9416,4/10/2018,16:00:00
9416,5/10/2018,16:00:00
9416,7/10/2018,16:00:00
9416,8/10/2018,16:00:00
9416,9/10/2018,16:00:00
9416,10/10/2018,16:00:00
9416,11/10/2018,16:00:00
9416,12/10/2018,16:00:00
9416,14/10/2018,16:00:00
9416,15/10/2018,16:00:00
9416,16/10/2018,16:00:00
9416,17/10/2018,16:00:00
9416,18/10/2018,16:00:00
9416,19/10/2018,16:00:00
9416,21/10/2018,16:00:00
9416,22/10/2018,16:00:00
9416,23/10/2018,16:00:00
9416,24/10/2018,16:00:00
9416,26/10/2018,16:00:00
