dprio,nn,bench
139,35.87522919861111,35.461195197228754
140,36.08414604166666,35.76500735985726
141,35.986490744444446,35.99234346975121
142,35.76352716666666,35.80060850495045
143,35.784604027777775,35.96691252948805
144,35.84061038888889,35.86961811226334
145,35.80774612500001,36.18713222743012
146,36.063819190277776,36.357970565801686
147,36.06329413611112,36.53696387815591
148,36.169399075,36.55733007581692
149,36.18261925416667,36.610341987586615
150,35.99588349583334,36.675008372466316
151,36.01834712916666,36.711265916906775
152,36.01814871111112,36.99813178188214
153,36.12016034444444,37.236818580826395
154,36.03660295972222,37.29487731201784
155,36.12699838611111,37.377364177941836
156,36.059704133333334,37.2535607693522
157,36.258908008333336,37.23811423289767
158,36.32687340277778,37.315489822474206
159,36.208057502777784,37.57054561924531
160,36.261667913888886,37.5492624262891
161,36.46709308333333,37.505083495987854
162,36.527384723194444,37.60669381263675
163,36.65239298333333,37.609771944344864
164,36.65092038611111,37.31423578930596
165,36.62876481916666,37.25552042070352
166,36.47981384805556,37.10572953319258
167,36.23812490277778,37.10884521928485
168,36.04172603652778,36.93306402022965
169,35.96797082819445,36.93526580183147
170,36.14341380902778,37.210008579011735
171,36.15771750333333,37.17012102824214
172,35.894055825972224,36.97725389006177
173,36.01716738055555,37.03689273801041
174,35.93656658319444,37.04163574386597
175,35.77908654583334,37.42801742948317
176,35.75299659527778,37.65053004719564
177,35.68821052458333,37.50213604852048
178,35.49057891416666,37.20756641541891
179,35.38727194402778,37.05070100041752
180,35.447751402777776,36.90909793498835
181,35.67857875138889,37.334611060212424
182,35.59665720618055,37.37993885517773
183,35.480521765,37.41722222959884
184,35.688685427222225,37.39199262485302
185,35.40782904236111,37.17594275446028
186,35.39640972266667,37.562607495828516
187,35.253206748055554,37.21945097275519
188,35.4384834875,37.20778933694493
189,35.17622332222223,37.00308250604514
190,35.13139468055556,37.18166825264046
191,35.28179617777778,37.353838034454725
192,34.866489390277785,37.16118340938631
193,34.79220696069444,37.115269372116664
194,35.00508989583333,37.26726424683949
195,35.403790825,37.19429663168672
196,35.02678935555556,36.95326435453817
197,34.72683043611111,36.6467679181844
198,34.58364609277778,36.71219103386312
199,34.79914948138889,36.43803637264926
200,35.049765861805554,37.01231669462407
201,34.905880580555554,37.22139872561473
202,34.675707700000004,37.01677758155963
203,34.14993363333333,36.84405126309904
204,34.47397323194444,37.073867961411416
205,34.422980144444445,37.4115102380141
206,33.21857976388889,35.63819246935382
207,33.33829467777778,36.13718505879906
208,32.95085492222223,35.72260708273768
209,32.886405036944446,35.83563642546587
210,32.19350470138889,34.35848507783074
211,31.951159978333333,34.5146442623894
212,31.564124640972224,34.26924901558975
213,31.312079712499994,34.260525429430075
214,31.22096762777778,34.432689479608804
215,31.052063501388886,34.596544295879276
216,30.410921105555555,34.210458870167024
217,30.370989208333338,34.26164803331873
218,30.207932111111106,34.40482383150615
219,30.0891644375,34.547745269003286
220,29.746083736111114,33.85683073749994
221,29.603876498611108,34.03240757461084
222,29.238209249999997,33.64816690935754
223,28.65980625,32.986543565593664
224,27.992765733333332,32.47025460411881
225,27.802280380555555,32.28099995278962
226,27.456130290277777,32.08440633681362
227,26.726328652777777,31.493928508727276
228,26.799181818055555,31.415243553938595
229,26.754712106944446,31.257839453716862
230,26.62262036388889,31.387744274500477
231,26.152500461111114,31.319633043888086
232,25.666885758333333,30.71373729326513
233,25.414770091666668,30.511708154131703
234,25.068873125,29.667996842671535
235,24.76881333611111,29.529330000843615
236,24.71253376388889,29.314724502604413
237,24.39719247777778,28.93787291876984
238,24.02735257638889,28.567284842368956
239,23.745322136111113,28.08174987496625
240,23.474194179166666,28.039766544657333
241,23.455804346351353,27.385512401905267
242,23.427038881756754,27.481088263457867
243,23.249887256756757,27.277305742593914
244,22.710158456351348,26.26369556093721
245,21.73930300175676,24.839902108943527
246,22.071812048783784,25.134687891217116
247,22.03754003162162,24.918735749800053
248,21.932904437105265,24.778345619917403
249,22.026813480263158,24.692657259956924
250,21.963568700092107,24.370209731100807
251,21.494927411828947,24.317085688524912
252,21.127235860526316,23.957838908051713
253,21.14054576718421,23.940228514607718
254,19.59388288460526,22.125934287494957
255,18.781187403846154,20.862903509577226
256,18.94916424589744,20.93572892119574
257,18.89451975528205,20.6551085585243
258,17.608510853871,19.674630707713572
259,17.601962562,19.689887132066875
260,17.8140631953125,19.68143683219553
261,16.338021727,19.582779098890246
262,16.55131213378049,19.585041626486
263,16.398978035414636,19.615233761395114
264,16.03844576292683,19.355611081489414
265,15.076444141911907,18.293111403795365
266,15.199262193333333,17.993494939285036
267,14.92792882259524,18.222014399384683
268,14.376215932294047,17.95993106605135
269,14.019370147697675,17.26176875420433
270,13.798686877279069,17.10406106459374
271,13.426372642093025,16.67706280974228
272,13.20943338215909,16.152703188111335
273,12.656443531022727,16.041281622629796
274,12.914554296363635,15.693367989599054
275,12.161706206575797,15.078458692546898
276,12.00024422572222,14.968473408029853
277,11.781979906222222,14.744043221223926
278,11.779651816222223,14.793774417964928
279,11.274005889826086,14.333168100194332
280,10.789004796847825,14.21125590841537
281,10.66276180095652,13.969084191243654
282,10.452511877434782,13.493529537563996
283,9.929523928712765,12.945097998501817
284,9.841062786702128,12.674267169531754
285,9.526491011627659,12.452982732385248
286,9.512660237114583,12.12228365586651
287,9.271631442857142,11.746866629734956
288,8.856547488509184,11.673057457492112
289,9.194724544591837,11.700216499886
290,8.8663590752,11.5397741753701
291,8.976089395999999,11.340927591717483
292,8.663844917311001,11.279696178654175
293,7.907817491034313,10.437163262663509
294,7.653864965038461,10.053509023651834
295,7.562893596634615,9.94553878168387
296,7.626530698227883,9.94813042588872
297,7.795723081301887,10.247862009525296
298,7.843889203047168,10.214475014880696
299,7.911014978028302,10.266273205421278
300,7.259818916826297,9.41536186330616
301,7.104653483018183,9.201541033651031
302,6.907456653618182,9.151255810982397
303,7.159376530072727,9.159361842050336
304,6.86653190964375,8.933919140805752
305,6.619662509553572,8.62123837494238
306,6.622014932321429,8.334915721743416
307,6.472551022289474,8.183317694017108
308,6.371888749034482,7.969609848531276
309,6.506299387794828,7.998042094070999
310,6.507192159301724,7.727627114345646
311,6.408587531249153,7.604155315204693
312,5.747346716491526,7.101726476897691
313,5.6615880609406775,7.042240497799003
314,5.765347687458333,6.85920291799103
315,5.574037092475409,6.755620430880954
316,5.707128688442624,6.648728053824929
317,5.347121444901639,6.560309974728884
318,5.132970281822581,6.141275251833156
319,5.0583825664285715,6.025975966851048
