Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
27/12/2018;21/01/2019;LG-9411;TXL;SCN;27 PAX;2 511,00 EUR;3 154,0;0 PAX;67 PAX
27/12/2018;21/01/2019;LG-9412;SCN;TXL;16 PAX;803,00 EUR;943,0;0 PAX;67 PAX
27/12/2018;21/01/2019;LG-9413;TXL;SCN;29 PAX;1 753,00 EUR;2 197,0;0 PAX;67 PAX
27/12/2018;21/01/2019;LG-9414;SCN;TXL;13 PAX;466,00 EUR;563,0;0 PAX;67 PAX
27/12/2018;21/01/2019;LG-9415;TXL;SCN;25 PAX;1 631,00 EUR;2 034,0;0 PAX;67 PAX
27/12/2018;21/01/2019;LG-9416;SCN;TXL;17 PAX;627,00 EUR;787,0;0 PAX;67 PAX
27/12/2018;22/01/2019;LG-9411;TXL;SCN;35 PAX;4 270,00 EUR;5 412,0;0 PAX;67 PAX
27/12/2018;22/01/2019;LG-9412;SCN;TXL;12 PAX;635,00 EUR;773,0;0 PAX;67 PAX
27/12/2018;22/01/2019;LG-9413;TXL;SCN;15 PAX;740,00 EUR;922,0;0 PAX;67 PAX
27/12/2018;22/01/2019;LG-9414;SCN;TXL;27 PAX;3 507,00 EUR;4 358,0;0 PAX;63 PAX
27/12/2018;22/01/2019;LG-9415;TXL;SCN;8 PAX;670,00 EUR;843,0;0 PAX;65 PAX
27/12/2018;22/01/2019;LG-9416;SCN;TXL;19 PAX;1 168,00 EUR;1 429,0;0 PAX;67 PAX
27/12/2018;23/01/2019;LG-9411;TXL;SCN;17 PAX;1 297,00 EUR;1 572,0;0 PAX;67 PAX
27/12/2018;23/01/2019;LG-9412;SCN;TXL;15 PAX;656,00 EUR;795,0;0 PAX;67 PAX
27/12/2018;23/01/2019;LG-9413;TXL;SCN;22 PAX;1 109,00 EUR;1 340,0;0 PAX;67 PAX
27/12/2018;23/01/2019;LG-9414;SCN;TXL;35 PAX;2 954,00 EUR;3 484,0;0 PAX;67 PAX
27/12/2018;23/01/2019;LG-9415;TXL;SCN;24 PAX;1 419,00 EUR;1 764,0;0 PAX;67 PAX
27/12/2018;23/01/2019;LG-9416;SCN;TXL;24 PAX;1 423,00 EUR;1 747,0;0 PAX;67 PAX
27/12/2018;24/01/2019;LG-9411;TXL;SCN;19 PAX;1 270,00 EUR;1 557,0;0 PAX;67 PAX
27/12/2018;24/01/2019;LG-9412;SCN;TXL;9 PAX;589,00 EUR;750,0;0 PAX;67 PAX
27/12/2018;24/01/2019;LG-9413;TXL;SCN;10 PAX;1 303,00 EUR;1 538,0;0 PAX;67 PAX
27/12/2018;24/01/2019;LG-9414;SCN;TXL;28 PAX;2 552,00 EUR;3 266,0;0 PAX;67 PAX
27/12/2018;24/01/2019;LG-9415;TXL;SCN;25 PAX;1 439,00 EUR;1 745,0;0 PAX;67 PAX
27/12/2018;24/01/2019;LG-9416;SCN;TXL;18 PAX;1 209,00 EUR;1 559,0;0 PAX;67 PAX
27/12/2018;25/01/2019;LG-9411;TXL;SCN;21 PAX;1 179,00 EUR;1 466,0;0 PAX;67 PAX
27/12/2018;25/01/2019;LG-9412;SCN;TXL;17 PAX;730,00 EUR;961,0;1 PAX;67 PAX
27/12/2018;25/01/2019;LG-9413;TXL;SCN;19 PAX;1 016,00 EUR;1 235,0;0 PAX;67 PAX
27/12/2018;25/01/2019;LG-9414;SCN;TXL;18 PAX;1 208,00 EUR;1 548,0;0 PAX;67 PAX
27/12/2018;25/01/2019;LG-9415;TXL;SCN;21 PAX;907,00 EUR;1 099,0;0 PAX;67 PAX
27/12/2018;25/01/2019;LG-9416;SCN;TXL;22 PAX;1 974,00 EUR;2 525,0;0 PAX;67 PAX
27/12/2018;26/01/2019;LG-9411;TXL;SCN;9 PAX;259,00 EUR;343,0;0 PAX;67 PAX
27/12/2018;26/01/2019;LG-9412;SCN;TXL;13 PAX;523,00 EUR;600,0;0 PAX;67 PAX
27/12/2018;27/01/2019;LG-9413;TXL;SCN;20 PAX;1 908,00 EUR;2 356,0;0 PAX;65 PAX
